,source,edge,target,source_name,edge_name,target_name
157,0,75,2029,user_7782,INTERESTED_IN,topic_2029
158,0,75,6981,user_7782,INTERESTED_IN,topic_6981
159,0,75,2029,user_9178,INTERESTED_IN,topic_2029
160,0,75,9223,user_12831,INTERESTED_IN,topic_9223
161,0,75,10580,user_3119,INTERESTED_IN,topic_10580
162,0,75,5691,user_7427,INTERESTED_IN,topic_5691
163,0,75,2414,user_7319,INTERESTED_IN,topic_2414
164,0,75,9851,user_950,INTERESTED_IN,topic_9851
165,0,75,2029,user_751,INTERESTED_IN,topic_2029
166,0,75,10127,user_13210,INTERESTED_IN,topic_10127
167,0,75,6902,user_9493,INTERESTED_IN,topic_6902
168,0,75,2882,user_9493,INTERESTED_IN,topic_2882
169,0,75,3056,user_11206,INTERESTED_IN,topic_3056
170,0,75,1499,user_14207,INTERESTED_IN,topic_1499
171,0,75,6759,user_14207,INTERESTED_IN,topic_6759
172,0,75,10060,user_4620,INTERESTED_IN,topic_10060
173,0,75,11173,user_6819,INTERESTED_IN,topic_11173
174,0,75,10127,user_6819,INTERESTED_IN,topic_10127
175,0,75,13398,user_11758,INTERESTED_IN,topic_13398
176,0,75,7124,user_9679,INTERESTED_IN,topic_7124
177,0,75,12330,user_9679,INTERESTED_IN,topic_12330
178,0,75,11173,user_7224,INTERESTED_IN,topic_11173
179,0,75,9818,user_13145,INTERESTED_IN,topic_9818
180,0,75,11173,user_9269,INTERESTED_IN,topic_11173
181,0,75,9034,user_5722,INTERESTED_IN,topic_9034
182,0,75,1943,user_11726,INTERESTED_IN,topic_1943
183,0,75,242,user_1878,INTERESTED_IN,topic_242
184,0,75,13398,user_14022,INTERESTED_IN,topic_13398
185,0,75,9851,user_5729,INTERESTED_IN,topic_9851
186,0,75,9818,user_132,INTERESTED_IN,topic_9818
187,0,75,3056,user_291,INTERESTED_IN,topic_3056
188,0,75,5913,user_6400,INTERESTED_IN,topic_5913
189,0,75,3056,user_10565,INTERESTED_IN,topic_3056
190,0,75,6981,user_9456,INTERESTED_IN,topic_6981
191,0,75,1499,user_11432,INTERESTED_IN,topic_1499
192,0,75,6902,user_3253,INTERESTED_IN,topic_6902
